Date,Topic,Comment
"['03/12/2020, 18:26:35']",['Alex Jones'],"Alex Jones promotes toothpaste he claims ""kills"" coronavirus; FDA warns it's fraudulent https://t.co/WVu9i3k7xk https://t.co/knaUwwMhtq"
"['03/12/2020, 18:26:35']",['Alex Jones'],NEW: NYAG issues cease and desist order to Alex Jones over fake coronavirus treatments. https://t.co/dKmnoODmb0
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @Pervaizistan: NEW: NYAG issues cease and desist order to Alex Jones over fake coronavirus treatments. https://t.co/dKmnoODmb0
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],"RT @NicoleBellino1: Alex Jones has never claimed his products can “cure” coronavirus. 
I hope Alex sues  for defamation and threats. 
@Tyl…"
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Alex Jones'],RT @NewYorkStateAG: I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…
"['03/12/2020, 18:26:35']",['Miracle Whip'],the people who prefer miracle whip over mayo are the same people who are scared of the coronavirus sorry i don’t make the rules
"['03/12/2020, 18:26:35']",['Rask'],Tuukka Rask leaving #Bruins practice after it was cancelled Bev of #CoronavirusPandemic. https://t.co/3iAOgi9PxA
"['03/12/2020, 18:26:35']",['Rask'],RT @kevinwalshtv: Tuukka Rask leaving #Bruins practice after it was cancelled Bev of #CoronavirusPandemic. https://t.co/3iAOgi9PxA
"['03/12/2020, 18:26:35']",['Rask'],"RT @akutberedskabet: Nyt om coronavirus! 
- Hvis du er rask - beskyt dig selv for at beskytte andre
- Hvis du har hoste, let feber eller fo…"
"['03/12/2020, 18:26:35']",['Rask'],RT @kevinwalshtv: Tuukka Rask leaving #Bruins practice after it was cancelled Bev of #CoronavirusPandemic. https://t.co/3iAOgi9PxA
"['03/12/2020, 18:26:35']",['Rask'],RT @kevinwalshtv: Tuukka Rask leaving #Bruins practice after it was cancelled Bev of #CoronavirusPandemic. https://t.co/3iAOgi9PxA
"['03/12/2020, 18:26:35']",['US Soccer'],"Tennis, soccer and U.S. sports hit as coronavirus shreds calendar https://t.co/gUOJMGeWWz"
"['03/12/2020, 18:26:35']",['US Soccer'],Why don't you start us which soccer players DON'T have coronavirus.
"['03/12/2020, 18:26:35']",['Robert Morris'],"COVID-19 Update:

Effective Monday, March 16, Robert Morris University will conduct all classes online or using alternative instructional methods through April 27.

Classes are canceled Thursday and Friday, March 12-13 for faculty and staff to prepare.

 https://t.co/ZCfIX7xoc6 https://t.co/h6PQuIBEPD"
"['03/12/2020, 18:26:35']",['Hofstra'],RT @HofstraWorkers: We're working as hard as we can to bring the Hofstra community together along with local communities affected by COVID-…
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"It’s hard to sleep when there’s an absolute moron in charge and knowing that a lot of innocent people are going to die because of it.

#COVID #CancelEverything #CloseTheSchools #CoronavirusPandemic https://t.co/82thku4oBQ"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"#closetheschools! More than 235,000 sign petition calling for Boris Johnson to send pupils home over coronavirus https://t.co/8Gj78kDKmg"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"#closetheschools! More than 350,000 call for school shutdown after Boris Johnson refused to cancel classes in England and Wales due to coronavirus https://t.co/A19t8EnxVi"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"Uh, herein lies the absurdity of #CloseTheSchools ...

You know to reopen the schools when the roads are clear of the snow, with coronavirus, once you close them, there will NEVER be an obviously safe time to reopen them!!!!

Please think this through people!!! https://t.co/KvSxRdAONM"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"RT @Sarah4Justice: Gov Pritzker said, “It’s up to each school district if they close.” #CloseTheSchools #COVID19 #CoronavirusPandemic https…"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"RT @psufka: Just published @NEJM showing that children certainly get #COVID19, with moderate-severe illness, although recover. 

Again, #Cl…"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"RT @onagust: me at the feckin british government right now
#CoronavirusPandemic #closetheschools #CobraMeeting #ClosetheSchoolsuk #CoronaVi…"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"RT @MysticMaxxYT: CLOSE THE FUCKING SCHOOLS ARE YALL FUCKING DUMB

#CoronavirusPandemic #Covid_19 #NYCDOE #CloseTheSchools #nyccoronavirus"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"Kids are coming home from schools saying that kids are coughing in each others faces on purpose. Please...#CloseTheSchools
@CcsdParents 
@ClarkCountySch 
@SNHDinfo 
@GovSisolak 
@mayoroflasvegas 
#COVID19 
#CancelEverything 
#coronavirus"
"['03/12/2020, 18:26:35']",['CloseTheSchools'],"Gov Pritzker said, “It’s up to each school district if they close.” #CloseTheSchools #COVID19 #CoronavirusPandemic https://t.co/Z5EQ4NftZ6"
"['03/12/2020, 18:26:35']",['PrimaryElection'],Tracking the #economy &amp; #stockmarket on #SuperTuesday2 #PrimaryElection night with the amazing #FoxNews election team! #WallStreet bounced back ️1000pts after worst day since 2008 on hopes of #payrolltaxcut &amp; deferments to shield #coronavirus impact! What a treat to be included! https://t.co/c2QDKGtE0I
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['PrimaryElection'],"RT @Jewel4Trump: #Weinstein’s #RedFlagList continued 

Democrats have America distracted with #coronavirus as they continue to rig the #P…"
"['03/12/2020, 18:26:35']",['CashAppWisdom'],"¿Asterix predijo el brote de coronavirus

Ver este artículo
https://t.co/CTTiG6GGSW … …

Retweet y Sígueme si quieres

#CashAppWisdom
#Coronavirusmadrid 
#okullartatiledilsin
#koronawirus
#LQvPZ

"
"['03/12/2020, 18:26:35']",['CashAppWisdom'],"#Covid_19 #rundfunkbeitrag #Scheuer #coronavirus #SGEuropa #CashAppWisdom #okullartatiledilsin #koronawirus #MesutBakkaldanŞikeİtirafı #TheMaskedSinger #Corona #dasperfektedinner #FirstDates #FlattenTheCurve 

Gallery-Asia Shop
https://t.co/KRsygWd3jx https://t.co/P8yXJzHXDd"
"['03/12/2020, 18:26:35']",['MisquoteAQuote'],I have COVID-19 and the only cure is more cowbell! #MisquoteAQuote
"['03/12/2020, 18:26:35']",['TheResident'],"Excuse me, Dr. B. Did you not read the CDC's COVID-19 warning?! #TheResident https://t.co/fv0jDWrjV4"
"['03/13/2020, 00:02:36']",['LoseWithBiden'],RT @StunnerSYoung: @handleyzo They stole Texas too! We had a #PrimaryCoup &amp; now a #CoronavirusPandemic when we need #MedicareForAll and man…
"['03/13/2020, 00:02:36']",['Sears Tower'],"I saw ""Sears Tower"" trending and was afraid it had either died or caught the coronavirus."
"['03/13/2020, 00:02:36']",['Catholics for Trump'],"Out of an abundance of caution because of the coronavirus outbreak, the President’s campaign is postponing the Catholics for Trump event scheduled for March 19th in Milwaukee. It will be rescheduled."
